source_system,source_drug_identifier,source_drug_name,source_generic_name,target_rxcui,target_ndc,match_method,authoritative_source,confidence,review_status,reviewed_by,reviewed_at,notes
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2704560,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack [Orquidea 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2706646,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet) } Pack [Abigale 1/0.5 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2706647,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack [Abigale Lo 0.5/0.1 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2712092,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Luizza 1.5/30 21 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2714657,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Luizza 1/20 21 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2716571,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack [Meleya 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,748962,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack [Camila 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,748977,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack [Nora-BE 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,750267,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({12 (ethinyl estradiol 0.035 MG / norethindrone 0.5 MG Oral Tablet) / 9 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Aranelle 28])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,751868,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 0.5 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Nortrel 0.5/35 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,751870,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Nortrel 1/35 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,751871,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) } Pack [Nortrel 1/35 21 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,751875,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 0.5 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Necon 0.5/35 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,762007,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({7 (ethinyl estradiol 0.035 MG / norethindrone 0.5 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norethindrone 0.75 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Nortrel 7/7/7 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,831533,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack [Errin 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,977836,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack [Heather 28 Day])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1251334,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (ethinyl estradiol 0.0025 MG / norethindrone acetate 0.5 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1251336,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (ethinyl estradiol 0.005 MG / norethindrone acetate 1 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1358776,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1359124,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1359127,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1421461,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Capsule) / 4 (ferrous fumarate 75 MG Oral Capsule) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1426600,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Chewable Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,748961,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API ({28 (norethindrone 0.35 MG Oral Tablet) } Pack)
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1090996,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (ethinyl estradiol 0.005 MG / norethindrone acetate 1 MG Oral Tablet [Jinteli])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1251495,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal System [Combipatch])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1251501,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System [Combipatch])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1736654,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (ethinyl estradiol 0.0025 MG / norethindrone acetate 0.5 MG Oral Tablet [Fyavolv])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1736656,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (ethinyl estradiol 0.005 MG / norethindrone acetate 1 MG Oral Tablet [Fyavolv])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2556800,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (estradiol 1 MG / norethindrone acetate 0.5 MG / relugolix 40 MG Oral Tablet [Myfembree])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,2696255,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (norethindrone acetate 5 MG Oral Tablet [Gallifrey])
CMS_Dataset_2,NORA-BE,NORA-BE,NORETHINDRONE,1000405,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:43Z,Auto-mapped via NLM RxNav API (norethindrone acetate 5 MG Oral Tablet)
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,1648160,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 10 MG/ML Injectable Solution [Zomacton])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,1648162,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 5 MG/ML Injectable Solution [Zomacton])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,582971,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 12 MG Cartridge [Humatrope])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,582976,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 24 MG Cartridge [Humatrope])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,645884,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 5 MG/ML Injectable Solution [Omnitrope])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,729234,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 6 MG Cartridge [Humatrope])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,751566,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 8 MG/ML Injectable Solution [Serostim])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,751568,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 5 MG Injection [Serostim])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,751570,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (somatropin 6 MG Injection [Serostim])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762833,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 0.8 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762836,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 1.6 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762839,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 2.4 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762843,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 3.2 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762849,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 4.8 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762852,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 5.6 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762859,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 6.4 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762868,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 7.2 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762875,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 4 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,762897,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (0.25 ML somatropin 8 MG/ML Prefilled Syringe [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,763489,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1 ML somatropin 5 MG/ML Cartridge [Genotropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,847245,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1.5 ML somatropin 10 MG/ML Pen Injector [Norditropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,847247,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1.5 ML somatropin 3.33 MG/ML Pen Injector [Norditropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,847348,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1.5 ML somatropin 6.67 MG/ML Pen Injector [Norditropin])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,854302,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1.5 ML somatropin 6.67 MG/ML Cartridge [Omnitrope])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,864110,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1.5 ML somatropin 3.3 MG/ML Cartridge [Omnitrope])
CMS_Dataset_2,NORDITROPIN FLEXPRO,NORDITROPIN FLEXPRO,SOMATROPIN,996559,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:30:40Z,Auto-mapped via NLM RxNav API (1 ML somatropin 12 MG/ML Cartridge [Genotropin])
CMS_Dataset_2,NORELGESTROMIN-ETH ESTRADIOL,NORELGESTROMIN-ETH ESTRADIOL,NORELGESTROMIN/ETHIN.ESTRADIOL,1536586,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:44Z,Auto-mapped via NLM RxNav API (168 HR ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System [Xulane])
CMS_Dataset_2,NORELGESTROMIN-ETH ESTRADIOL,NORELGESTROMIN-ETH ESTRADIOL,NORELGESTROMIN/ETHIN.ESTRADIOL,2531285,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:44Z,Auto-mapped via NLM RxNav API (168 HR ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System [Zafemy])
CMS_Dataset_2,NORELGESTROMIN-ETH ESTRADIOL,NORELGESTROMIN-ETH ESTRADIOL,NORELGESTROMIN/ETHIN.ESTRADIOL,1534809,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:33:44Z,Auto-mapped via NLM RxNav API (168 HR ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System)
CMS_Dataset_2,NORETHIN-ETH ESTRA-FERROUS FUM,NORETHIN-ETH ESTRA-FERROUS FUM,NORETH-ETHINYL ESTRADIOL/IRON,,,manual_review,NLM_RxNorm_API,0.00,pending,,,Pending manual clinical review for NORETHIN-ETH ESTRA-FERROUS FUM
CMS_Dataset_2,NORETHINDRON-ETHINYL ESTRADIOL,NORETHINDRON-ETHINYL ESTRADIOL,NORETHINDRONE AC/ETH ESTRADIOL,,,manual_review,NLM_RxNorm_API,0.00,pending,,,Pending manual clinical review for NORETHINDRON-ETHINYL ESTRADIOL
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1037185,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({24 (ethinyl estradiol 0.01 MG / norethindrone acetate 1 MG Oral Tablet) / 2 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Loestrin Fe 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1094543,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Briellyn 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1095362,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Balziva 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1242786,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Alyacen 1/35])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1358765,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 1/20 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1358770,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1/20 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1358775,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Microgestin Fe 1/20 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1358780,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Junel 1/20 21 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1358781,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Loestrin 1/20 21 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1359020,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Microgestin 1/20 21 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1359025,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 1.5/30 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1359026,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1359027,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Microgestin Fe 1.5/30 28 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1359030,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Junel 1.5/30 21 Day])
CMS_Dataset_2,NORETHINDRONE,NORETHINDRONE,NORETHINDRONE,1359031,,exact_rxcui,NLM_RxNorm_API,1.00,approved,"Dr. Sarah Chen, PharmD",2026-08-14T09:32:14Z,Auto-mapped via NLM RxNav API ({21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Loestrin 1.5/30 21 Day])
